t_gps,r_x,r_y,r_z,v_x,v_y,v_z
1459970805.985957,5408832.438087,-2534092.058299,2231682.707983,184.794012,393.999603,-0.487784
1459970895.985957,5425347.420874,-2498577.773018,2231639.103294,182.204277,395.203899,-0.481184
1459970985.985957,5441628.973599,-2462955.866729,2231596.093514,179.606696,396.391173,-0.474563
1459971075.985957,5457676.394991,-2427227.873723,2231553.680496,177.001378,397.561373,-0.467922
1459971165.985957,5473488.993862,-2391395.332859,2231511.866068,174.388436,398.714450,-0.461261
1459971255.985957,5489066.089140,-2355459.787501,2231470.652031,171.767983,399.850354,-0.454580
1459971345.985957,5504407.009894,-2319422.785448,2231430.040159,169.140132,400.969035,-0.447880
1459971435.985957,5519511.095369,-2283285.878870,2231390.032202,166.504996,402.070446,-0.441160
1459971525.985957,5534377.695006,-2247050.624239,2231350.629883,163.862688,403.154540,-0.434421
1459971615.985957,5549006.168479,-2210718.582264,2231311.834899,161.213322,404.221269,-0.427663
1459971705.985957,5563395.885718,-2174291.317822,2231273.648922,158.557013,405.270587,-0.420887
1459971795.985957,5577546.226933,-2137770.399892,2231236.073597,155.893874,406.302450,-0.414093
1459971885.985957,5591456.582650,-2101157.401486,2231199.110541,153.224021,407.316812,-0.407281
1459971975.985957,5605126.353725,-2064453.899583,2231162.761347,150.547568,408.313631,-0.400451
1459972065.985957,5618554.951383,-2027661.475059,2231127.027581,147.864631,409.292864,-0.393605
1459972155.985957,5631741.797232,-1990781.712621,2231091.910782,145.175325,410.254467,-0.386741
1459972245.985957,5644686.323294,-1953816.200739,2231057.412462,142.479766,411.198400,-0.379861
1459972335.985957,5657387.972028,-1916766.531572,2231023.534108,139.778070,412.124622,-0.372964
1459972425.985957,5669846.196356,-1879634.300909,2230990.277179,137.070354,413.033093,-0.366051
1459972515.985957,5682060.459681,-1842421.108092,2230957.643107,134.356734,413.923775,-0.359122
1459972605.985957,5694030.235917,-1805128.555950,2230925.633298,131.637327,414.796628,-0.352178
1459972695.985957,5705755.009507,-1767758.250732,2230894.249131,128.912250,415.651615,-0.345219
1459972785.985957,5717234.275447,-1730311.802034,2230863.491958,126.181621,416.488699,-0.338245
1459972875.985957,5728467.539306,-1692790.822734,2230833.363103,123.445557,417.307844,-0.331256
1459972965.985957,5739454.317252,-1655196.928917,2230803.863864,120.704176,418.109016,-0.324253
1459973055.985957,5750194.136066,-1617531.739811,2230774.995513,117.957596,418.892178,-0.317236
1459973145.985957,5760686.533168,-1579796.877715,2230746.759292,115.205935,419.657299,-0.310206
1459973235.985957,5770931.056634,-1541993.967926,2230719.156418,112.449313,420.404344,-0.303162
1459973325.985957,5780927.265217,-1504124.638675,2230692.188080,109.687847,421.133281,-0.296105
1459973415.985957,5790674.728364,-1466190.521052,2230665.855439,106.921656,421.844080,-0.289035
1459973505.985957,5800173.026237,-1428193.248940,2230640.159630,104.150860,422.536710,-0.281953
1459973595.985957,5809421.749729,-1390134.458938,2230615.101759,101.375579,423.211140,-0.274859
1459973685.985957,5818420.500485,-1352015.790298,2230590.682907,98.595931,423.867341,-0.267752
1459973775.985957,5827168.890914,-1313838.884851,2230566.904125,95.812036,424.505286,-0.260635
1459973865.985957,5835666.544208,-1275605.386934,2230543.766437,93.024014,425.124947,-0.253506
1459973955.985957,5843913.094362,-1237316.943323,2230521.270839,90.231986,425.726297,-0.246366
1459974045.985957,5851908.186183,-1198975.203162,2230499.418302,87.436071,426.309311,-0.239215
1459974135.985957,5859651.475310,-1160581.817888,2230478.209766,84.636391,426.873962,-0.232055
1459974225.985957,5867142.628228,-1122138.441163,2230457.646144,81.833065,427.420228,-0.224884
1459974315.985957,5874381.322282,-1083646.728805,2230437.728323,79.026214,427.948084,-0.217703
1459974405.985957,5881367.245689,-1045108.338709,2230418.457161,76.215959,428.457507,-0.210514
1459974495.985957,5888100.097556,-1006524.930785,2230399.833488,73.402422,428.948476,-0.203315
1459974585.985957,5894579.587887,-967898.166879,2230381.858106,70.585723,429.420970,-0.196107
1459974675.985957,5900805.437602,-929229.710707,2230364.531789,67.765984,429.874968,-0.188891
1459974765.985957,5906777.378543,-890521.227778,2230347.855284,64.943326,430.310450,-0.181667
1459974855.985957,5912495.153489,-851774.385326,2230331.829309,62.117871,430.727399,-0.174434
1459974945.985957,5917958.516167,-812990.852239,2230316.454555,59.289741,431.125795,-0.167195
1459975035.985957,5923167.231262,-774172.298982,2230301.731683,56.459056,431.505622,-0.159948
1459975125.985957,5928121.074426,-735320.397532,2230287.661329,53.625940,431.866863,-0.152694
1459975215.985957,5932819.832289,-696436.821299,2230274.244098,50.790514,432.209503,-0.145434
1459975305.985957,5937263.302470,-657523.245060,2230261.480568,47.952901,432.533527,-0.138168
1459975395.985957,5941451.293580,-618581.344883,2230249.371289,45.113222,432.838922,-0.130895
1459975485.985957,5945383.625236,-579612.798055,2230237.916783,42.271600,433.125673,-0.123617
1459975575.985957,5949060.128067,-540619.283012,2230227.117544,39.428157,433.393769,-0.116334
1459975665.985957,5952480.643721,-501602.479266,2230216.974036,36.583016,433.643198,-0.109045
1459975755.985957,5955645.024869,-462564.067330,2230207.486697,33.736300,433.873949,-0.101752
1459975845.985957,5958553.135218,-423505.728649,2230198.655935,30.888130,434.086013,-0.094454
1459975935.985957,5961204.849511,-384429.145527,2230190.482131,28.038630,434.279380,-0.087153
1459976025.985957,5963600.053534,-345336.001052,2230182.965637,25.187922,434.454042,-0.079847
1459976115.985957,5965738.644123,-306227.979027,2230176.106776,22.336130,434.609991,-0.072539
1459976205.985957,5967620.529164,-267106.763894,2230169.905846,19.483375,434.747221,-0.065227
1459976295.985957,5969245.627602,-227974.040666,2230164.363111,16.629781,434.865725,-0.057912
1459976385.985957,5970613.869442,-188831.494848,2230159.478813,13.775471,434.965500,-0.050595
1459976475.985957,5971725.195751,-149680.812372,2230155.253160,10.920568,435.046539,-0.043275
1459976565.985957,5972579.558663,-110523.679518,2230151.686335,8.065194,435.108841,-0.035954
1459976655.985957,5973176.921379,-71361.782843,2230148.778492,5.209473,435.152402,-0.028631
1459976745.985957,5973517.258170,-32196.809112,2230146.529757,2.353527,435.177220,-0.021307
1459976835.985957,5973600.554376,6969.554780,2230144.940225,-0.502520,435.183294,-0.013982
1459976925.985957,5973426.806412,46135.621876,2230144.009967,-3.358545,435.170624,-0.006656
1459977015.985957,5972996.021759,85299.705233,2230143.739021,-6.214426,435.139211,0.000669
1459977105.985957,5972308.218972,124460.117994,2230144.127400,-9.070039,435.089056,0.007995
1459977195.985957,5971363.427677,163615.173459,2230145.175087,-11.925261,435.020161,0.015321
1459977285.985957,5970161.688567,202763.185159,2230146.882038,-14.779970,434.932528,0.022646
1459977375.985957,5968703.053403,241902.466929,2230149.248178,-17.634042,434.826163,0.029970
1459977465.985957,5966987.585010,281031.332978,2230152.273406,-20.487354,434.701069,0.037292
1459977555.985957,5965015.357276,320148.097968,2230155.957592,-23.339784,434.557251,0.044613
1459977645.985957,5962786.455148,359251.077076,2230160.300578,-26.191209,434.394717,0.051932
1459977735.985957,5960300.974629,398338.586078,2230165.302175,-29.041506,434.213472,0.059249
1459977825.985957,5957559.022772,437408.941415,2230170.962170,-31.890552,434.013526,0.066563
1459977915.985957,5954560.717678,476460.460264,2230177.280318,-34.738224,433.794885,0.073875
1459978005.985957,5951306.188487,515491.460619,2230184.256348,-37.584400,433.557561,0.081183
1459978095.985957,5947795.575377,554500.261351,2230191.889958,-40.428957,433.301562,0.088488
1459978185.985957,5944029.029557,593485.182293,2230200.180821,-43.271773,433.026901,0.095789
1459978275.985957,5940006.713257,632444.544302,2230209.128579,-46.112725,432.733588,0.103085
1459978365.985957,5935728.799724,671376.669340,2230218.732848,-48.951691,432.421637,0.110378
1459978455.985957,5931195.473215,710279.880538,2230228.993213,-51.788549,432.091060,0.117665
1459978545.985957,5926406.928987,749152.502277,2230239.909233,-54.623176,431.741873,0.124948
1459978635.985957,5921363.373291,787992.860250,2230251.480438,-57.455450,431.374091,0.132225
1459978725.985957,5916065.023360,826799.281545,2230263.706329,-60.285250,430.987728,0.139497
1459978815.985957,5910512.107402,865570.094709,2230276.586380,-63.112453,430.582802,0.146762
1459978905.985957,5904704.864590,904303.629822,2230290.120037,-65.936937,430.159330,0.154021
1459978995.985957,5898643.545051,942998.218571,2230304.306716,-68.758582,429.717330,0.161274
1459979085.985957,5892328.409855,981652.194321,2230319.145807,-71.577265,429.256822,0.168519
1459979175.985957,5885759.731005,1020263.892184,2230334.636671,-74.392865,428.777825,0.175758
1459979265.985957,5878937.791425,1058831.649095,2230350.778641,-77.205261,428.280360,0.182988
1459979355.985957,5871862.884945,1097353.803882,2230367.571021,-80.014332,427.764448,0.190211
1459979445.985957,5864535.316294,1135828.697335,2230385.013088,-82.819956,427.230111,0.197426
1459979535.985957,5856955.401080,1174254.672280,2230403.104092,-85.622013,426.677374,0.204632
1459979625.985957,5849123.465782,1212630.073653,2230421.843253,-88.420382,426.106258,0.211829
1459979715.985957,5841039.847735,1250953.248564,2230441.229764,-91.214943,425.516790,0.219018
1459979805.985957,5832704.895112,1289222.546376,2230461.262791,-94.005575,424.908994,0.226196
1459979895.985957,5824118.966912,1327436.318770,2230481.941470,-96.792158,424.282896,0.233366
1459979985.985957,5815282.432945,1365592.919819,2230503.264911,-99.574572,423.638524,0.240525
1459980075.985957,5806195.673813,1403690.706062,2230525.232196,-102.352697,422.975905,0.247673
1459980165.985957,5796859.080898,1441728.036565,2230547.842379,-105.126414,422.295068,0.254811
1459980255.985957,5787273.056342,1479703.273003,2230571.094486,-107.895603,421.596042,0.261938
1459980345.985957,5777438.013029,1517614.779724,2230594.987515,-110.660144,420.878857,0.269054
1459980435.985957,5767354.374569,1555460.923819,2230619.520439,-113.419920,420.143544,0.276158
1459980525.985957,5757022.575281,1593240.075198,2230644.692199,-116.174810,419.390135,0.283250
1459980615.985957,5746443.060172,1630950.606654,2230670.501713,-118.924696,418.618663,0.290330
1459980705.985957,5735616.284917,1668590.893935,2230696.947868,-121.669460,417.829159,0.297398
1459980795.985957,5724542.715842,1706159.315816,2230724.029526,-124.408983,417.021659,0.304453
1459980885.985957,5713222.829904,1743654.254168,2230751.745521,-127.143148,416.196198,0.311494
1459980975.985957,5701657.114667,1781074.094024,2230780.094658,-129.871837,415.352810,0.318523
1459981065.985957,5689846.068284,1818417.223655,2230809.075717,-132.594932,414.491532,0.325537
1459981155.985957,5677790.199476,1855682.034634,2230838.687449,-135.312316,413.612402,0.332538
1459981245.985957,5665490.027508,1892866.921907,2230868.928581,-138.023872,412.715456,0.339524
1459981335.985957,5652946.082167,1929970.283865,2230899.797808,-140.729482,411.800734,0.346495
1459981425.985957,5640158.903741,1966990.522409,2230931.293802,-143.429032,410.868276,0.353452
1459981515.985957,5627129.042992,2003926.043018,2230963.415206,-146.122404,409.918120,0.360393
1459981605.985957,5613857.061137,2040775.254823,2230996.160637,-148.809482,408.950309,0.367319
1459981695.985957,5600343.529822,2077536.570671,2231029.528684,-151.490150,407.964884,0.374229
1459981785.985957,5586589.031094,2114208.407196,2231063.517911,-154.164294,406.961887,0.381123
1459981875.985957,5572594.157382,2150789.184885,2231098.126853,-156.831797,405.941362,0.388001
1459981965.985957,5558359.511466,2187277.328146,2231133.354021,-159.492546,404.903352,0.394861
1459982055.985957,5543885.706455,2223671.265380,2231169.197897,-162.146425,403.847902,0.401705
1459982145.985957,5529173.365757,2259969.429043,2231205.656937,-164.793320,402.775058,0.408532
1459982235.985957,5514223.123057,2296170.255716,2231242.729570,-167.433117,401.684865,0.415341
1459982325.985957,5499035.622284,2332272.186175,2231280.414202,-170.065703,400.577372,0.422132
1459982415.985957,5483611.517587,2368273.665453,2231318.709208,-172.690963,399.452625,0.428905
1459982505.985957,5467951.473307,2404173.142910,2231357.612939,-175.308786,398.310673,0.435659
1459982595.985957,5452056.163946,2439969.072301,2231397.123719,-177.919057,397.151565,0.442395
1459982685.985957,5435926.274140,2475659.911839,2231437.239848,-180.521666,395.975351,0.449111
1459982775.985957,5419562.498628,2511244.124265,2231477.959597,-183.116499,394.782082,0.455808
1459982865.985957,5402965.542222,2546720.176911,2231519.281212,-185.703445,393.571809,0.462486
1459982955.985957,5386136.119781,2582086.541770,2231561.202915,-188.282392,392.344584,0.469144
1459983045.985957,5369074.956173,2617341.695556,2231603.722899,-190.853230,391.100461,0.475781
1459983135.985957,5351782.786248,2652484.119777,2231646.839333,-193.415848,389.839492,0.482398
1459983225.985957,5334260.354808,2687512.300792,2231690.550360,-195.970134,388.561732,0.488994
1459983315.985957,5316508.416571,2722424.729885,2231734.854098,-198.515980,387.267236,0.495569
1459983405.985957,5298527.736140,2757219.903322,2231779.748638,-201.053276,385.956060,0.502123
1459983495.985957,5280319.087971,2791896.322423,2231825.232048,-203.581912,384.628260,0.508655
1459983585.985957,5261883.256339,2826452.493619,2231871.302368,-206.101779,383.283894,0.515166
1459983675.985957,5243221.035303,2860886.928523,2231917.957613,-208.612769,381.923019,0.521654
1459983765.985957,5224333.228675,2895198.143990,2231965.195776,-211.114774,380.545694,0.528119
1459983855.985957,5205220.649981,2929384.662184,2232013.014820,-213.607686,379.151979,0.534562
1459983945.985957,5185884.122430,2963445.010638,2232061.412687,-216.091398,377.741932,0.540982
1459984035.985957,5166324.478876,2997377.722320,2232110.387293,-218.565802,376.315616,0.547378
1459984125.985957,5146542.561783,3031181.335696,2232159.936527,-221.030792,374.873091,0.553751
1459984215.985957,5126539.223190,3064854.394791,2232210.058256,-223.486262,373.414420,0.560101
1459984305.985957,5106315.324670,3098395.449255,2232260.750321,-225.932106,371.939666,0.566426
1459984395.985957,5085871.737299,3131803.054423,2232312.010540,-228.368219,370.448891,0.572726
1459984485.985957,5065209.341614,3165075.771377,2232363.836703,-230.794496,368.942160,0.579002
1459984575.985957,5044329.027575,3198212.167011,2232416.226580,-233.210832,367.419539,0.585253
1459984665.985957,5023231.694531,3231210.814087,2232469.177914,-235.617123,365.881092,0.591479
1459984755.985957,5001918.251177,3264070.291304,2232522.688424,-238.013266,364.326887,0.597679
1459984845.985957,4980389.615514,3296789.183352,2232576.755805,-240.399157,362.756989,0.603854
1459984935.985957,4958646.714816,3329366.080979,2232631.377730,-242.774694,361.171466,0.610002
1459985025.985957,4936690.485583,3361799.581046,2232686.551845,-245.139774,359.570388,0.616125
1459985115.985957,4914521.873502,3394088.286594,2232742.275774,-247.494296,357.953822,0.622220
1459985205.985957,4892141.833411,3426230.806897,2232798.547118,-249.838158,356.321838,0.628289
1459985295.985957,4869551.329253,3458225.757527,2232855.363452,-252.171259,354.674507,0.634331
1459985385.985957,4846751.334037,3490071.760412,2232912.722330,-254.493498,353.011900,0.640346
1459985475.985957,4823742.829792,3521767.443895,2232970.621281,-256.804776,351.334088,0.646333
1459985565.985957,4800526.807531,3553311.442795,2233029.057812,-259.104993,349.641144,0.652292
1459985655.985957,4777104.267204,3584702.398462,2233088.029406,-261.394050,347.933140,0.658223
1459985745.985957,4753476.217656,3615938.958840,2233147.533522,-263.671848,346.210150,0.664126
1459985835.985957,4729643.676584,3647019.778521,2233207.567599,-265.938290,344.472248,0.670000
1459985925.985957,4705607.670492,3677943.518806,2233268.129050,-268.193277,342.719509,0.675845
1459986015.985957,4681369.234649,3708708.847762,2233329.215268,-270.436712,340.952009,0.681661
1459986105.985957,4656929.413041,3739314.440279,2233390.823621,-272.668500,339.169823,0.687448
1459986195.985957,4632289.258329,3769758.978126,2233452.951455,-274.888543,337.373029,0.693205
1459986285.985957,4607449.831803,3800041.150009,2233515.596096,-277.096747,335.561703,0.698933
1459986375.985957,4582412.203337,3830159.651630,2233578.754845,-279.293015,333.735925,0.704630
1459986465.985957,4557177.451338,3860113.185737,2233642.424981,-281.477254,331.895772,0.710297
1459986555.985957,4531746.662707,3889900.462185,2233706.603763,-283.649369,330.041324,0.715933
1459986645.985957,4506120.932787,3919520.197990,2233771.288427,-285.809267,328.172660,0.721538
1459986735.985957,4480301.365319,3948971.117385,2233836.476185,-287.956855,326.289861,0.727113
1459986825.985957,4454289.072391,3978251.951871,2233902.164232,-290.092039,324.393009,0.732656
1459986915.985957,4428085.174393,4007361.440280,2233968.349738,-292.214730,322.482184,0.738167
1459987005.985957,4401690.799967,4036298.328820,2234035.029852,-294.324834,320.557470,0.743647
1459987095.985957,4375107.085961,4065061.371133,2234102.201702,-296.422261,318.618949,0.749095
1459987185.985957,4348335.177375,4093649.328353,2234169.862395,-298.506921,316.666704,0.754510
1459987275.985957,4321376.227355,4122060.969110,2234238.009018,-300.578723,314.700820,0.759893
1459987365.985957,4294231.397049,4150295.069691,2234306.638635,-302.637579,312.721381,0.765243
1459987455.985957,4266901.855606,4178350.414031,2234375.748290,-304.683400,310.728473,0.770560
1459987545.985957,4239388.780151,4206225.793743,2234445.335007,-306.716098,308.722182,0.775845
1459987635.985957,4211693.355716,4233920.008190,2234515.395789,-308.735585,306.702593,0.781095
1459987725.985957,4183816.775185,4261431.864541,2234585.927618,-310.741775,304.669794,0.786312
1459987815.985957,4155760.239246,4288760.177817,2234656.927456,-312.734580,302.623872,0.791495
1459987905.985957,4127524.956337,4315903.770945,2234728.392246,-314.713915,300.564917,0.796644
1459987995.985957,4099112.142595,4342861.474809,2234800.318909,-316.679696,298.493015,0.801759
1459988085.985957,4070523.021806,4369632.128299,2234872.704348,-318.631836,296.408256,0.806839
1459988175.985957,4041758.825345,4396214.578361,2234945.545445,-320.570252,294.310731,0.811885
1459988265.985957,4012820.792132,4422607.680048,2235018.839063,-322.494861,292.200530,0.816895
1459988355.985957,3983710.168573,4448810.296568,2235092.582045,-324.405579,290.077743,0.821870
1459988445.985957,3954428.208507,4474821.299334,2235166.771214,-326.302325,287.942462,0.826810
1459988535.985957,3924976.173155,4500639.568012,2235241.403377,-328.185017,285.794778,0.831715
1459988625.985957,3895355.331059,4526263.990568,2235316.475318,-330.053573,283.634786,0.836583
1459988715.985957,3865566.958037,4551693.463320,2235391.983803,-331.907913,281.462576,0.841416
1459988805.985957,3835612.337120,4576926.890981,2235467.925582,-333.747957,279.278244,0.846212
1459988895.985957,3805492.758499,4601963.186707,2235544.297382,-335.573626,277.081882,0.850971
1459988985.985957,3775209.519471,4626801.272148,2235621.095915,-337.384842,274.873586,0.855695
1459989075.985957,3744763.924383,4651440.077487,2235698.317874,-339.181526,272.653451,0.860381
1459989165.985957,3714157.284573,4675878.541494,2235775.959931,-340.963601,270.421573,0.865030
1459989255.985957,3683390.918317,4700115.611566,2235854.018743,-342.730990,268.178046,0.869642
1459989345.985957,3652466.150770,4724150.243774,2235932.490949,-344.483617,265.922970,0.874216
1459989435.985957,3621384.313909,4747981.402911,2236011.373167,-346.221407,263.656439,0.878753
1459989525.985957,3590146.746478,4771608.062531,2236090.662002,-347.944284,261.378552,0.883252
1459989615.985957,3558754.793927,4795029.204998,2236170.354037,-349.652175,259.089407,0.887713
1459989705.985957,3527209.808356,4818243.821526,2236250.445841,-351.345005,256.789103,0.892136
1459989795.985957,3495513.148455,4841250.912225,2236330.933964,-353.022703,254.477739,0.896520
1459989885.985957,3463666.179451,4864049.486146,2236411.814939,-354.685196,252.155414,0.900866
1459989975.985957,3431670.273041,4886638.561318,2236493.085283,-356.332411,249.822228,0.905173
1459990065.985957,3399526.807337,4909017.164795,2236574.741496,-357.964279,247.478282,0.909440
1459990155.985957,3367237.166810,4931184.332695,2236656.780060,-359.580729,245.123676,0.913669
1459990245.985957,3334802.742223,4953139.110245,2236739.197443,-361.181691,242.758513,0.917859
1459990335.985957,3302224.930578,4974880.551818,2236821.990094,-362.767097,240.382894,0.922008
1459990425.985957,3269505.135052,4996407.720976,2236905.154447,-364.336877,237.996921,0.926118
1459990515.985957,3236644.764937,5017719.690511,2236988.686922,-365.890965,235.600697,0.930189
1459990605.985957,3203645.235580,5038815.542484,2237072.583919,-367.429294,233.194325,0.934219
1459990695.985957,3170507.968321,5059694.368263,2237156.841826,-368.951797,230.777910,0.938209
1459990785.985957,3137234.390435,5080355.268566,2237241.457013,-370.458408,228.351554,0.942158
1459990875.985957,3103825.935066,5100797.353495,2237326.425837,-371.949063,225.915364,0.946067
1459990965.985957,3070284.041167,5121019.742577,2237411.744637,-373.423698,223.469442,0.949935
1459991055.985957,3036610.153441,5141021.564804,2237497.409739,-374.882249,221.013895,0.953763
1459991145.985957,3002805.722274,5160801.958666,2237583.417453,-376.324653,218.548829,0.957549
1459991235.985957,2968872.203674,5180360.072191,2237669.764076,-377.750848,216.074350,0.961294
1459991325.985957,2934811.059211,5199695.062980,2237756.445887,-379.160773,213.590564,0.964997
1459991415.985957,2900623.755952,5218806.098245,2237843.459153,-380.554367,211.097578,0.968659
1459991505.985957,2866311.766396,5237692.354846,2237930.800128,-381.931570,208.595501,0.972280
1459991595.985957,2831876.568415,5256353.019320,2238018.465049,-383.292322,206.084438,0.975858
1459991685.985957,2797319.645185,5274787.287926,2238106.450140,-384.636566,203.564499,0.979394
1459991775.985957,2762642.485126,5292994.366669,2238194.751612,-385.964242,201.035793,0.982889
1459991865.985957,2727846.581838,5310973.471343,2238283.365661,-387.275295,198.498427,0.986340
1459991955.985957,2692933.434034,5328723.827561,2238372.288472,-388.569667,195.952512,0.989750
1459992045.985957,2657904.545478,5346244.670786,2238461.516214,-389.847302,193.398157,0.993117
1459992135.985957,2622761.424918,5363535.246370,2238551.045043,-391.108147,190.835471,0.996441
1459992225.985957,2587505.586022,5380594.809580,2238640.871105,-392.352145,188.264567,0.999722
1459992315.985957,2552138.547315,5397422.625634,2238730.990530,-393.579245,185.685553,1.002960
1459992405.985957,2516661.832109,5414017.969732,2238821.399437,-394.789392,183.098542,1.006154
1459992495.985957,2481076.968442,5430380.127088,2238912.093932,-395.982535,180.503644,1.009306
1459992585.985957,2445385.489008,5446508.392957,2239003.070108,-397.158623,177.900972,1.012414
1459992675.985957,2409588.931096,5462402.072670,2239094.324047,-398.317604,175.290637,1.015478
1459992765.985957,2373688.836517,5478060.481663,2239185.851819,-399.459429,172.672752,1.018499
1459992855.985957,2337686.751546,5493482.945502,2239277.649482,-400.584049,170.047430,1.021476
1459992945.985957,2301584.226848,5508668.799920,2239369.713083,-401.691415,167.414784,1.024408
1459993035.985957,2265382.817413,5523617.390836,2239462.038654,-402.781480,164.774927,1.027297
1459993125.985957,2229084.082494,5538328.074393,2239554.622222,-403.854196,162.127973,1.030141
1459993215.985957,2192689.585533,5552800.216979,2239647.459797,-404.909518,159.474035,1.032941
1459993305.985957,2156200.894096,5567033.195255,2239740.547381,-405.947399,156.813229,1.035697
1459993395.985957,2119619.579809,5581026.396186,2239833.880965,-406.967796,154.145669,1.038408
1459993485.985957,2082947.218286,5594779.217063,2239927.456528,-407.970664,151.471469,1.041074
1459993575.985957,2046185.389062,5608291.065530,2240021.270042,-408.955960,148.790746,1.043696
1459993665.985957,2009335.675526,5621561.359611,2240115.317464,-409.923641,146.103613,1.046272
1459993755.985957,1972399.664852,5634589.527734,2240209.594745,-410.873667,143.410188,1.048803
1459993845.985957,1935378.947932,5647375.008757,2240304.097824,-411.805996,140.710586,1.051290
1459993935.985957,1898275.119304,5659917.251987,2240398.822630,-412.720587,138.004923,1.053731
1459994025.985957,1861089.777089,5672215.717212,2240493.765084,-413.617402,135.293316,1.056126
1459994115.985957,1823824.522917,5684269.874717,2240588.921097,-414.496402,132.575882,1.058476
1459994205.985957,1786480.961859,5696079.205312,2240684.286569,-415.357549,129.852738,1.060781
1459994295.985957,1749060.702362,5707643.200350,2240779.857395,-416.200806,127.124000,1.063039
1459994385.985957,1711565.356173,5718961.361752,2240875.629456,-417.026136,124.389788,1.065252
1459994475.985957,1673996.538276,5730033.202027,2240971.598629,-417.833505,121.650217,1.067419
1459994565.985957,1636355.866817,5740858.244294,2241067.760780,-418.622876,118.905407,1.069541
1459994655.985957,1598644.963038,5751436.022302,2241164.111767,-419.394217,116.155476,1.071616
1459994745.985957,1560865.451207,5761766.080449,2241260.647441,-420.147494,113.400541,1.073645
1459994835.985957,1523018.958546,5771847.973804,2241357.363643,-420.882675,110.640722,1.075627
1459994925.985957,1485107.115161,5781681.268124,2241454.256208,-421.599727,107.876138,1.077564
1459995015.985957,1447131.553975,5791265.539874,2241551.320963,-422.298621,105.106907,1.079453
1459995105.985957,1409093.910654,5800600.376244,2241648.553727,-422.979325,102.333149,1.081297
1459995195.985957,1370995.823538,5809685.375169,2241745.950312,-423.641811,99.554984,1.083094
1459995285.985957,1332838.933570,5818520.145344,2241843.506523,-424.286051,96.772530,1.084844
1459995375.985957,1294624.884228,5827104.306241,2241941.218159,-424.912015,93.985909,1.086547
1459995465.985957,1256355.321449,5835437.488127,2242039.081011,-425.519678,91.195239,1.088204
1459995555.985957,1218031.893563,5843519.332080,2242137.090864,-426.109013,88.400641,1.089814
1459995645.985957,1179656.251219,5851349.490001,2242235.243497,-426.679995,85.602236,1.091377
1459995735.985957,1141230.047315,5858927.624634,2242333.534681,-427.232600,82.800144,1.092893
1459995825.985957,1102754.936929,5866253.409577,2242431.960185,-427.766802,79.994485,1.094362
1459995915.985957,1064232.577241,5873326.529297,2242530.515768,-428.282580,77.185381,1.095783
1459996005.985957,1025664.627471,5880146.679143,2242629.197186,-428.779911,74.372953,1.097158
1459996095.985957,987052.748799,5886713.565362,2242728.000188,-429.258775,71.557321,1.098485
1459996185.985957,948398.604299,5893026.905107,2242826.920518,-429.719149,68.738607,1.099765
1459996275.985957,909703.858864,5899086.426453,2242925.953918,-430.161014,65.916932,1.100997
1459996365.985957,870970.179138,5904891.868407,2243025.096120,-430.584352,63.092418,1.102182
1459996455.985957,832199.233440,5910442.980920,2243124.342854,-430.989144,60.265187,1.103320
1459996545.985957,793392.691695,5915739.524897,2243223.689847,-431.375373,57.435360,1.104410
1459996635.985957,754552.225360,5920781.272207,2243323.132819,-431.743021,54.603059,1.105453
1459996725.985957,715679.507355,5925568.005694,2243422.667488,-432.092074,51.768406,1.106448
1459996815.985957,676776.211988,5930099.519187,2243522.289565,-432.422516,48.931524,1.107395
1459996905.985957,637844.014883,5934375.617506,2243621.994761,-432.734332,46.092534,1.108295
1459996995.985957,598884.592912,5938396.116474,2243721.778781,-433.027510,43.251559,1.109146
1459997085.985957,559899.624117,5942160.842920,2243821.637326,-433.302037,40.408721,1.109951
1459997175.985957,520890.787640,5945669.634693,2243921.566098,-433.557901,37.564142,1.110707
1459997265.985957,481859.763653,5948922.340663,2244021.560790,-433.795091,34.717945,1.111415
1459997355.985957,442808.233283,5951918.820731,2244121.617097,-434.013597,31.870253,1.112076
1459997445.985957,403737.878539,5954658.945834,2244221.730708,-434.213409,29.021189,1.112689
1459997535.985957,364650.382242,5957142.597951,2244321.897313,-434.394519,26.170874,1.113253
1459997625.985957,325547.427951,5959369.670108,2244422.112596,-434.556919,23.319432,1.113770
1459997715.985957,286430.699892,5961340.066379,2244522.372241,-434.700602,20.466986,1.114239
1459997805.985957,247301.882881,5963053.701899,2244622.671931,-434.825561,17.613658,1.114660
1459997895.985957,208162.662258,5964510.502857,2244723.007344,-434.931792,14.759572,1.115033
1459997985.985957,169014.723810,5965710.406507,2244823.374161,-435.019290,11.904850,1.115357
1459998075.985957,129859.753699,5966653.361168,2244923.768056,-435.088051,9.049615,1.115634
1459998165.985957,90699.438390,5967339.326224,2245024.184708,-435.138072,6.193990,1.115863
1459998255.985957,51535.464579,5967768.272131,2245124.619790,-435.169351,3.338098,1.116044
1459998345.985957,12369.519119,5967940.180413,2245225.068977,-435.181886,0.482063,1.116176
1459998435.985957,-26796.711052,5967855.043665,2245325.527942,-435.175678,-2.373993,1.116261
1459998525.985957,-65961.538985,5967512.865555,2245425.992359,-435.150725,-5.229947,1.116297
1459998615.985957,-105123.277788,5966913.660821,2245526.457900,-435.107031,-8.085675,1.116285
