t_gps_s,r_x,r_y,r_z,v_x,v_y,v_z
1461957876.408,3859.185571292897,5410.648995249094,3076.52308890431,-2.765348374088262,-1.7880555364708925,6.605269237280936
1461957881.408,3845.3099048429613,5401.640125209011,3109.5102024518787,-2.784897559971796,-1.8154902311280239,6.589534227952299
1461957886.408,3831.3366696435464,5392.4941975042475,3142.4182221647493,-2.804375761833853,-1.8428784074476425,6.573631869658129
1461957891.408,3817.266221858321,5383.211446476788,3175.2463123282146,-2.8237824838265624,-1.8702193661220008,6.557562575821976
1461957896.408,3803.098920126304,5373.792109961231,3207.9936393055477,-2.8431172312480157,-1.8975124096841682,6.541326764162022
1461957901.408,3788.835125552219,5364.236429278144,3240.6593715595754,-2.8623795127118683,-1.9247568410573876,6.52492485669336
1461957906.408,3774.475201695975,5354.544649228088,3273.2426796738255,-2.8815688377076185,-1.9519519652476447,6.508357279702068
1461957911.408,3760.019514564264,5344.717018083823,3305.7427363739343,-2.9006847181390185,-1.9790970883241243,6.4916244637352065
1461957916.408,3745.4684325999256,5334.7537875839,3338.1587165490023,-2.919726667424129,-2.0061915180458527,6.474726843591725
1461957921.408,3730.822326674936,5324.655212927488,3370.4897972668728,-2.9386942012665713,-2.0332345633823934,6.457664858311546
1461957926.408,3716.0815700691405,5314.421552759874,3402.735157819495,-2.957586837825147,-2.0602255343983416,6.440438951140095
1461957931.408,3701.2465384786155,5304.0530691758595,3434.8939797067887,-2.976404096208171,-2.087163743356541,6.423049569551949
1461957936.408,3686.317609990942,5293.550027706825,3466.965446683075,-2.9951454987499346,-2.114048503126469,6.405497165199449
1461957941.408,3671.295165081731,5282.912697312937,3498.948744771275,-3.0138105686055496,-2.140879128881352,6.387782193928615
1461957946.408,3656.1795866014504,5272.141350377411,3530.8430622843475,-3.03239883234437,-2.167654936388317,6.36990511574686
1461957951.408,3640.97125976758,5261.2362626977165,3562.647589845418,-3.0509098167740376,-2.1943752441402467,6.351866394812532
1461957956.408,3625.6705721522485,5250.1977134790595,3594.3615204090515,-3.069343052735803,-2.221039370841936,6.333666499424908
1461957961.408,3610.277913672505,5239.025985326473,3625.984049281504,-3.0876980720877327,-2.24764663746555,6.3153059020100955
1461957966.408,3594.7936765808636,5227.721364236043,3657.514374141698,-3.1059744087979198,-2.2741963665466756,6.296785079099664
1461957971.408,3579.2182554532915,5216.284139588456,3688.951695061267,-3.1241715989244767,-2.300687882209786,6.278104511316997
1461957976.408,3563.5520471807304,5204.714604139172,3720.295214525523,-3.1422891806537336,-2.327120510185523,6.259264683379115
1461957981.408,3547.7954509549318,5193.013054013206,3751.544137453264,-3.160326695036929,-2.3534935773086545,6.240266084055747
1461957986.408,3531.9488682619635,5181.179788693745,3782.6976712175874,-3.178283684518192,-2.379806412578546,6.221109206172969
1461957991.408,3516.0127028687057,5169.215111016069,3813.7550256657405,-3.196159693553909,-2.406058346736245,6.201794546594556
1461957996.408,3499.9873608128723,5157.119327158557,3844.7154131394445,-3.2139542693480507,-2.4322487117988203,6.182322606199705
1461958001.408,3483.873250392479,5144.892746634072,3875.578048494886,-3.2316669605479547,-2.45837684198068,6.162693889878938
1461958006.408,3467.670782154613,5132.535682281644,3906.342149122844,-3.249297318567642,-2.4844420727904435,6.142908906506364
1461958011.408,3451.3803688843077,5120.048450258181,3937.0069349683095,-3.2668448976037325,-2.5104437410864193,6.122968168942862
1461958016.408,3435.002425593906,5107.431370029418,3967.5716285505014,-3.284309252594994,-2.5363811864490344,6.1028721939974275
1461958021.408,3418.5373695114017,5094.68476436136,3998.0354549828835,-3.3016899414378713,-2.5622537497201847,6.08262150242399
1461958026.408,3401.9856200707786,5081.808959310882,4028.3976419923333,-3.3189865242479755,-2.588060773525285,6.062216618913226
1461958031.408,3385.347598898887,5068.804284217804,4058.657419939088,-3.3361985635319797,-2.6138016021750445,6.041658072058908
1461958036.408,3368.623729805393,5055.671071695119,4088.8140218362546,-3.353325623902947,-2.6394755819055717,6.020946394355633
1461958041.408,3351.8144387716525,5042.409657620024,4118.8666833689695,-3.3703672726564946,-2.665082060479108,6.000082122179265
1461958046.408,3334.9201539377154,5029.020381125509,4148.814642914181,-3.387323078364716,-2.6906203881790134,5.97906579577193
1461958051.408,3317.9413055940495,5015.503584589398,4178.657141559488,-3.4041926123081794,-2.716089916857527,5.957897959213369
1461958056.408,3300.8783261668937,5001.859613626627,4208.393423122924,-3.4209754483540564,-2.7414900000530906,5.936579160430483
1461958061.408,3283.731650208733,4988.088817079085,4238.0227341714335,-3.437671163090272,-2.76681999291759,5.91510995115641
1461958066.408,3266.5017143856167,4974.19154700666,4267.544324040129,-3.454279334561761,-2.792079253074917,5.893490886928703
1461958071.408,3249.1889574663414,4960.168158676811,4296.957444851644,-3.470799543150406,-2.8172671400807303,5.8717225270584095
1461958076.408,3231.7938203116078,4946.01901055493,4326.261351534312,-3.487231371697817,-2.842383015323321,5.8498054346318895
1461958081.408,3214.3167458596845,4931.744464295768,4355.455301841663,-3.503574405553536,-2.8674262420672676,5.827740176485349
1461958086.408,3196.7581791167318,4917.344884732792,4384.5385563704585,-3.5198282333853967,-2.8923961849077386,5.805527323185743
1461958091.408,3179.118567144993,4902.82063986765,4413.510378580045,-3.5359924441186195,-2.9172922117995768,5.783167449010762
1461958096.408,3161.398359050107,4888.172100861548,4442.370034809988,-3.552066630884383,-2.9421136915252646,5.760661131938832
1461958101.408,3143.5980059700933,4873.399642023853,4471.116794299352,-3.5680503882094854,-2.966859995518462,5.73800895363911
1461958106.408,3125.7179610620697,4858.503640803084,4499.749929204758,-3.5839433130208818,-2.9915304972528247,5.715211499429643
1461958111.408,3107.758679491907,4843.484477776001,4528.268714618298,-3.599745005339173,-3.016124571798173,5.692269358295562
1461958116.408,3089.720618420985,4828.342536637317,4556.67242858649,-3.6154550666233263,-3.0406415969155205,5.669183122832692
1461958121.408,3071.604236994559,4813.078204189701,4584.960352127733,-3.631073102686969,-3.065080951231721,5.645953389263013
1461958126.408,3053.409996330003,4797.691870332792,4613.1317692505445,-3.646598718615678,-3.0894420174790866,5.622580757396463
1461958131.408,3035.138359503792,4782.183928053213,4641.1859669715905,-3.662031524944723,-3.1137241785781953,5.599065830621839
1461958136.408,3016.7897915398144,4766.554773413759,4669.122235333295,-3.6773711327455203,-3.137926820803841,5.575409215895888
1461958141.408,2998.3647593971305,4750.804805542357,4696.939867422003,-3.692617156913002,-3.1620493317159344,5.551611523706924
1461958146.408,2979.863731957734,4734.934426621756,4724.638159385075,-3.707769213308893,-3.186091101965758,5.52767336807392
1461958151.408,2961.287180013685,4718.944041878458,4752.216410449099,-3.7228269215002,-3.21005152361613,5.5035953665201305
1461958156.408,2942.6355762547505,4702.834059572235,4779.673922936883,-3.7377899035213886,-3.2339299909272086,5.4793781400630905
1461958161.408,2923.909395257097,4686.604890984313,4807.010002284957,-3.7526577827020446,-3.2577259011140995,5.455022313178233
1461958166.408,2905.109113469244,4670.256950406987,4834.223957061201,-3.7674301860811283,-3.2814386528598334,5.430528513811623
1461958171.408,2886.235209200651,4653.790655132429,4861.315098981445,-3.7821067431932534,-3.3050676470811595,5.40589737333994
1461958176.408,2867.2881626084163,4637.206425441068,4888.282742927418,-3.796687084777659,-3.3286122877743765,5.381129526539553
1461958181.408,2848.268455685226,4620.504684590791,4915.126206962997,-3.811170845814104,-3.3520719801172163,5.356225611601076
1461958186.408,2829.1765722464615,4603.685858805386,4941.844812351481,-3.825557662763458,-3.3754461322405405,5.3311862700957136
1461958191.408,2810.0129979170865,4586.750377262949,4968.437883572853,-3.8398471750210774,-3.3987341542997456,5.306012146953435
1461958196.408,2790.7782201199366,4569.698672084718,4994.904748339649,-3.854039024152371,-3.4219354590222792,5.280703890441146
1461958201.408,2771.472728062059,4552.5311783231,5021.2447376144655,-3.868132854399846,-3.445049461341114,5.255262152157229
1461958206.408,2752.0970127220476,4535.248333950588,5047.4571856260145,-3.8821283133652287,-3.468075578089156,5.229687587009721
1461958211.408,2732.6515668372463,4517.850579847695,5073.541429885824,-3.896025050171829,-3.4910132290378897,5.203980853179928
1461958216.408,2713.13688489129,4500.338359791002,5099.496811204581,-3.9098227168083213,-3.5138618362043417,5.178142612136071
1461958221.408,2693.553463100412,4482.712120441799,5125.322673708414,-3.923520967965942,-3.5366208238619947,5.152173528577805
1461958226.408,2673.9017994009537,4464.97231133363,5151.018364855288,-3.937119461070779,-3.5592896186244616,5.126074270445315
1461958231.408,2654.182393436072,4447.11938486104,5176.583235450636,-3.950617856530698,-3.5818676492772283,5.099845508899307
1461958236.408,2634.395746547339,4429.15379627057,5202.0166396584145,-3.964015815716266,-3.6043543479891014,5.073487918283718
1461958241.408,2614.5423617445326,4411.076003634076,5227.31793503818,-3.977313004786083,-3.6267491481121397,5.047002176102978
1461958246.408,2594.622743717741,4392.886467858474,5252.486482529267,-3.990509090869182,-3.6490514863762655,5.0203889630474805
1461958251.408,2574.637398806923,4374.58565265897,5277.521646487787,-4.003603744747579,-3.6712608014004218,4.993648962917177
1461958256.408,2554.5868349940233,4356.1740245507735,5302.422794696108,-4.016596639212821,-3.6933765346302607,4.9667828626388655
1461958261.408,2534.4715618883765,4337.652052835887,5327.18929837975,-4.029487450454781,-3.7153981295741687,4.939791352246175
1461958266.408,2514.2920907150205,4319.020209591507,5351.820532221354,-4.042275856205833,-3.7373250328555514,4.912675124832276
1461958271.408,2494.048934300279,4300.278969656899,5376.315874377035,-4.054961537730378,-3.759156693134173,4.885434876559884
1461958276.408,2473.7426070581905,4281.428810621125,5400.674706491549,-4.06754417846787,-3.780892561852852,4.8580713066312455
1461958281.408,2453.3736249785516,4262.470212810251,5424.896413712837,-4.080023465513932,-3.802532092447109,4.830585117271767
1461958286.408,2432.9425056113755,4243.403659274859,5448.980384707916,-4.0923990874284755,-3.8240747415911756,4.8029770136890875
1461958291.408,2412.449768055996,4224.229635776899,5472.926011676973,-4.104670735227501,-3.84551996864775,4.775247704099456
1461958296.408,2391.8959329452264,4204.948630777381,5496.732690368876,-4.11683810479326,-3.866867234325582,4.747397899660427
1461958301.408,2371.281522433413,4185.561135422931,5520.399820095655,-4.128900892181264,-3.8881160033470223,4.719428314477227
1461958306.408,2350.6070601825286,4166.067643533397,5543.926803746913,-4.1408587978403375,-3.9092657420878822,4.69133966557456
1461958311.408,2329.8730713479486,4146.4686515880385,5567.3130478052435,-4.152711523744983,-3.9303159201981543,4.663132672888423
1461958316.408,2309.0800825658043,4126.764658713518,5590.5579623595,-4.164458776006086,-3.9512660091522775,4.6348080592206315
1461958321.408,2288.2286219389025,4106.956166669618,5613.660961120216,-4.17610026182183,-3.9721154839890005,4.6063665502533695
1461958326.408,2267.319219022907,4087.04367983697,5636.6214614332075,-4.187635692523145,-3.992863821597439,4.577808874500988
1461958331.408,2246.352404812839,4067.0277052034226,5659.438884293953,-4.199064781144898,-4.013510502119516,4.549135763299091
1461958336.408,2225.3287117296722,4046.908752350507,5682.112654361691,-4.210387244383583,-4.034055007844927,4.520347950799078
1461958341.408,2204.2486736057663,4026.6873334406732,5704.642199973269,-4.2216028008906505,-4.054496824191574,4.49144617391994
1461958346.408,2183.112825672229,4006.3639632026925,5727.026953157366,-4.232711172408017,-4.074835439083472,4.462431172348261
1461958351.408,2161.921704543812,3985.939158920021,5749.266349647476,-4.243712083909941,-4.095070342899817,4.433303688523665
1461958356.408,2140.6758482064038,3965.413440415078,5771.359828896566,-4.254605261997767,-4.115201029344917,4.404064467591525
1461958361.408,2119.3757960014354,3944.787330037733,5793.306834089839,-4.265390437069527,-4.1352269943126885,4.374714257406595
1461958366.408,2098.02208861468,3924.0613526498137,5815.106812158444,-4.276067342074839,-4.155147736545132,4.345253808515736
1461958371.408,2076.6152680592036,3903.236035612583,5836.759213793193,-4.286635712742736,-4.17496275755002,4.315683874113347
1461958376.408,2055.15587766384,3882.3119087726022,5858.263493457154,-4.2970952869350185,-4.1946715619360475,4.286005210041367
1461958381.408,2033.6444620578332,3861.2895044477214,5879.619109399455,-4.307445806195574,-4.214273656619753,4.256218574759259
1461958386.408,2012.081567157817,3840.1693574133114,5900.825523667881,-4.317687014532794,-4.233768551473531,4.226324729344924
1461958391.408,1990.4677401530066,3818.9520048885333,5921.882202122002,-4.327818659201512,-4.253155758946377,4.196324437427393
1461958396.408,1968.8035294915733,3797.637986522099,5942.7886144460135,-4.337840488632082,-4.272434795132085,4.166218465219572
1461958401.408,1947.0894848662804,3776.227844378247,5963.544234161565,-4.347752256783224,-4.291605177522342,4.136007581465492
1461958406.408,1925.3261572009703,3754.722122922563,5984.148538640283,-4.357553717842848,-4.310666427812066,4.105692557429393
1461958411.408,1903.5140986357355,3733.121369008246,6004.60100911627,-4.367244630325331,-4.329618069717981,4.075274166879353
1461958416.408,1881.653862513318,3711.4261318611484,6024.901130698842,-4.376824754838253,-4.348459630203706,4.044753186047274
1461958421.408,1859.746003364684,3689.6369630662107,6045.048392384512,-4.386293855344775,-4.367190638822194,4.014130393644336
1461958426.408,1837.7910768945903,3667.754416553053,6065.0422870693765,-4.395651698752999,-4.385810627940373,3.9834065707982518
1461958431.408,1815.789639968381,3645.779048581033,6084.8823115612895,-4.404898053872785,-4.404319133275749,3.952582501060533
1461958436.408,1793.7422505960592,3623.7114177257968,6104.567966591822,-4.414032693508034,-4.422715692860493,3.921658970387398
1461958441.408,1771.6494679204334,3601.5520848633205,6124.0987568283435,-4.42305539238555,-4.440999848091451,3.89063676709884
1461958446.408,1749.511852200064,3579.301613157411,6143.47419088552,-4.431965928904901,-4.45917114285885,3.859516681874993
1461958451.408,1727.3299647970566,3556.9605680435166,6162.693781337333,-4.440764083413114,-4.4772291244353255,3.8282995077288433
1461958456.408,1705.1043681621748,3534.5295172144706,6181.757044728678,-4.449449640339935,-4.495173342414091,3.7969860399862227
1461958461.408,1682.8356258197534,3512.0090306065786,6200.663501586642,-4.45802238565966,-4.513003349976316,3.765577076261252
1461958466.408,1660.5243023547825,3489.399680383641,6219.412676432244,-4.466482108838818,-4.530718702946615,3.7340734164445166
1461958471.408,1638.1709633971498,3466.702040923642,6238.004097791304,-4.474828602510797,-4.548318959966309,3.702475862683059
1461958476.408,1615.7761756084856,3443.9166888023647,6256.437298206175,-4.483061662186174,-4.56580368265486,3.670785219337631
1461958481.408,1593.3405066661428,3421.044202780152,6274.711814246396,-4.491181085268863,-4.583172436064615,3.6390022929863335
1461958486.408,1570.864525250426,3398.0851637857404,6292.827186519927,-4.4991866728516925,-4.600424787854536,3.6071278924082435
1461958491.408,1548.3488010291055,3375.040154902008,6310.782959683927,-4.507078229387844,-4.617560308468455,3.57516282852157
1461958496.408,1525.7939046441982,3351.909761350535,6328.578682455471,-4.514855560880278,-4.634578571971815,3.543107914412758
1461958501.408,1503.200407694909,3328.694570477048,6346.213907622603,-4.5225184776682,-4.651479154776553,3.510963965285555
1461958506.408,1480.568882726724,3305.3951717357804,6363.688192054328,-4.530066791937315,-4.6682616368061645,3.4787317984537367
1461958511.408,1457.8999032133281,3282.012156675156,6381.001096711512,-4.537500319444689,-4.684925600706265,3.4464122333056366
1461958516.408,1435.194043545001,3258.546118921456,6398.152186657166,-4.544818878010801,-4.701470632538985,3.4140060912986883
1461958521.408,1412.4518790120326,3234.997654164683,6415.1410310666,-4.5520222894861035,-4.717896320918044,3.3815141959275934
1461958526.408,1389.673985791542,3211.3673601426635,6431.967203237596,-4.559110377708066,-4.7342022579232435,3.3489373727052225
1461958531.408,1366.860940931691,3187.65583662612,6448.630280600571,-4.566082970345633,-4.7503880383028445,3.3162764491453345
1461958536.408,1344.0133223379908,3163.8636854031715,6465.129844728324,-4.572939896887647,-4.766453260344861,3.2835322547534815
1461958541.408,1321.1317087587947,3139.9915102636464,6481.465481346085,-4.5796809903079065,-4.782397525187662,3.2507056209706207
1461958546.408,1298.2166797697464,3116.039916984157,6497.636780341131,-4.5863060869382934,-4.7982204368686325,3.2177973811894844
1461958551.408,1275.2688157601012,3092.0095133123014,6513.643335772423,-4.5928150254108004,-4.813921602793926,3.184808370699102
1461958556.408,1252.2886979169725,3067.900908951639,6529.484745880063,-4.5992076470352,-4.829500633576572,3.151739426702079
1461958561.408,1229.2769082126008,3043.714715545002,6545.160613094916,-4.605483797104853,-4.844957142509429,3.1185913882645764
1461958566.408,1206.234029387389,3019.4515466604053,6560.670544047626,-4.611643322882173,-4.860290746408282,3.0853650963063046
1461958571.408,1183.1606449371338,2995.1120177742982,6576.0141495780135,-4.617686075093161,-4.875501065005665,3.0520613935705114
1461958576.408,1160.05733909663,2970.696746256445,6591.191044744179,-4.62361190688739,-4.8905877213724125,3.018681124623072
1461958581.408,1136.9246968268078,2946.2063513536978,6606.200848831436,-4.629420675043548,-4.905550341457456,2.9852251357942805
1461958586.408,1113.7633037981232,2921.6414541748404,6621.043185361254,-4.635112239185219,-4.920388554412511,2.9516942752125033
1461958591.408,1090.5737463773742,2897.0026776745704,6635.717682099847,-4.640686460723828,-4.935101992979526,2.9180893927223224
