t_gps,x,y,z,vx,vy,vz
1443543856.0,-147230636.87757975,-24689893.6334412,-10701956.518969001,5.848167021269849,-26.773430246495266,-11.604657505021946
1443543857.0,-147230631.03231233,-24689920.40737017,-10701968.12384338,5.8481728212267985,-26.77342925064811,-11.604657071978679
1443543858.0,-147230625.18703917,-24689947.18129816,-10701979.728717325,5.848178621183509,-26.773428254799942,-11.604656638934983
1443543859.0,-147230619.34176016,-24689973.955225155,-10701991.333590832,5.8481844211399805,-26.77342725895076,-11.604656205890858
1443543860.0,-147230613.49647537,-24690000.729151145,-10702002.93846391,5.848190221096213,-26.773426263100575,-11.604655772846309
1443543861.0,-147230607.65118474,-24690027.503076144,-10702014.543336553,5.848196021052208,-26.77342526724938,-11.604655339801326
1443543862.0,-147230601.80588838,-24690054.27700016,-10702026.148208769,5.848201821007964,-26.773424271397168,-11.604654906755913
1443543863.0,-147230595.96058616,-24690081.05092317,-10702037.753080549,5.848207620963483,-26.773423275543955,-11.604654473710072
1443543864.0,-147230590.11527815,-24690107.824845176,-10702049.35795189,5.848213420918761,-26.773422279689722,-11.604654040663801
1443543865.0,-147230584.26996437,-24690134.598766197,-10702060.962822804,5.848219220873803,-26.773421283834487,-11.604653607617099
1443543866.0,-147230578.4246448,-24690161.372686215,-10702072.567693288,5.848225020828605,-26.773420287978244,-11.60465317456997
1443543867.0,-147230572.57931942,-24690188.146605242,-10702084.172563339,5.848230820783169,-26.77341929212099,-11.604652741522408
1443543868.0,-147230566.73398817,-24690214.92052327,-10702095.77743295,5.848236620737493,-26.773418296262722,-11.60465230847442
1443543869.0,-147230560.88865122,-24690241.694440316,-10702107.382302133,5.84824242069158,-26.773417300403448,-11.604651875426002
1443543870.0,-147230555.0433084,-24690268.468356356,-10702118.987170884,5.848248220645428,-26.77341630454316,-11.604651442377154
1443543871.0,-147230549.1979598,-24690295.242271405,-10702130.5920392,5.848254020599038,-26.773415308681873,-11.604651009327878
1443543872.0,-147230543.35260537,-24690322.016185455,-10702142.196907084,5.848259820552408,-26.77341431281957,-11.60465057627817
1443543873.0,-147230537.5072452,-24690348.79009851,-10702153.801774533,5.84826562050554,-26.77341331695625,-11.604650143228032
1443543874.0,-147230531.6618792,-24690375.564010568,-10702165.40664155,5.848271420458435,-26.773412321091936,-11.604649710177467
1443543875.0,-147230525.8165074,-24690402.337921638,-10702177.011508137,5.848277220411091,-26.773411325226597,-11.604649277126471
1443543876.0,-147230519.97112983,-24690429.111831706,-10702188.61637429,5.848283020363507,-26.773410329360257,-11.604648844075047
1443543877.0,-147230514.12574643,-24690455.885740787,-10702200.221240008,5.848288820315685,-26.77340933349291,-11.604648411023192
1443543878.0,-147230508.28035718,-24690482.659648854,-10702211.826105295,5.848294620267625,-26.77340833762454,-11.60464797797091
1443543879.0,-147230502.43496224,-24690509.433555946,-10702223.430970151,5.848300420219327,-26.773407341755178,-11.604647544918194
1443543880.0,-147230496.58956143,-24690536.20746203,-10702235.03583457,5.848306220170789,-26.77340634588479,-11.604647111865052
1443543881.0,-147230490.74415484,-24690562.981367134,-10702246.64069856,5.848312020122014,-26.77340535001341,-11.60464667881148
1443543882.0,-147230484.8987424,-24690589.755271215,-10702258.245562112,5.8483178200729995,-26.773404354141004,-11.604646245757477
1443543883.0,-147230479.05332422,-24690616.529174328,-10702269.850425238,5.848323620023748,-26.773403358267593,-11.604645812703046
1443543884.0,-147230473.20790026,-24690643.30307644,-10702281.45528793,5.848329419974256,-26.773402362393178,-11.604645379648186
1443543885.0,-147230467.36247045,-24690670.076977547,-10702293.060150182,5.848335219924525,-26.77340136651775,-11.604644946592895
1443543886.0,-147230461.51703486,-24690696.850877658,-10702304.66501201,5.848341019874557,-26.773400370641312,-11.604644513537178
1443543887.0,-147230455.67159346,-24690723.62477678,-10702316.2698734,5.848346819824351,-26.77339937476387,-11.604644080481027
1443543888.0,-147230449.82614625,-24690750.398674905,-10702327.874734357,5.848352619773904,-26.77339837888541,-11.604643647424448
1443543889.0,-147230443.98069325,-24690777.17257204,-10702339.479594883,5.848358419723222,-26.773397383005946,-11.604643214367439
1443543890.0,-147230438.1352345,-24690803.94646817,-10702351.084454976,5.848364219672298,-26.77339638712547,-11.604642781309998
1443543891.0,-147230432.28976986,-24690830.720363308,-10702362.689314634,5.848370019621136,-26.773395391243984,-11.604642348252133
1443543892.0,-147230426.4442995,-24690857.494257458,-10702374.294173865,5.848375819569738,-26.773394395361493,-11.604641915193838
1443543893.0,-147230420.59882325,-24690884.2681506,-10702385.899032658,5.848381619518098,-26.773393399477985,-11.604641482135111
1443543894.0,-147230414.75334126,-24690911.04204276,-10702397.503891017,5.8483874194662215,-26.773392403593473,-11.604641049075955
1443543895.0,-147230408.90785345,-24690937.815933913,-10702409.108748944,5.848393219414107,-26.773391407707944,-11.604640616016368
1443543896.0,-147230403.0623599,-24690964.589824073,-10702420.713606443,5.848399019361753,-26.773390411821413,-11.604640182956354
1443543897.0,-147230397.21686044,-24690991.36371325,-10702432.318463506,5.848404819309161,-26.77338941593387,-11.604639749895911
1443543898.0,-147230391.3713553,-24691018.137601413,-10702443.923320133,5.84841061925633,-26.77338842004531,-11.604639316835035
1443543899.0,-147230385.5258443,-24691044.911488593,-10702455.528176334,5.848416419203261,-26.773387424155754,-11.604638883773733
1443543900.0,-147230379.68032745,-24691071.68537477,-10702467.133032097,5.848422219149953,-26.77338642826518,-11.604638450712
1443543901.0,-147230373.83480483,-24691098.459259953,-10702478.737887427,5.848428019096407,-26.7733854323736,-11.604638017649837
1443543902.0,-147230367.9892765,-24691125.233144145,-10702490.342742328,5.848433819042622,-26.773384436481017,-11.604637584587246
1443543903.0,-147230362.1437423,-24691152.007027343,-10702501.947596792,5.848439618988598,-26.77338344058741,-11.604637151524223
1443543904.0,-147230356.29820228,-24691178.780909542,-10702513.552450826,5.848445418934335,-26.7733824446928,-11.604636718460775
1443543905.0,-147230350.4526565,-24691205.554790746,-10702525.157304423,5.848451218879836,-26.773381448797185,-11.604636285396895
1443543906.0,-147230344.6071049,-24691232.328670956,-10702536.762157595,5.848457018825097,-26.77338045290055,-11.604635852332583
1443543907.0,-147230338.76154748,-24691259.10255017,-10702548.367010327,5.84846281877012,-26.77337945700291,-11.604635419267847
1443543908.0,-147230332.91598427,-24691285.876428388,-10702559.97186263,5.848468618714902,-26.773378461104265,-11.60463498620268
1443543909.0,-147230327.07041532,-24691312.650305614,-10702571.576714497,5.848474418659448,-26.773377465204604,-11.60463455313708
1443543910.0,-147230321.2248405,-24691339.424181838,-10702583.18156593,5.848480218603755,-26.773376469303944,-11.604634120071053
1443543911.0,-147230315.3792599,-24691366.19805707,-10702594.786416939,5.848486018547822,-26.77337547340226,-11.604633687004595
1443543912.0,-147230309.5336735,-24691392.9719313,-10702606.391267506,5.8484918184916515,-26.773374477499576,-11.604633253937708
1443543913.0,-147230303.6880813,-24691419.745804545,-10702617.996117644,5.848497618435243,-26.773373481595875,-11.604632820870394
1443543914.0,-147230297.84248334,-24691446.519676793,-10702629.600967348,5.848503418378597,-26.773372485691173,-11.60463238780265
1443543915.0,-147230291.99687952,-24691473.29354804,-10702641.20581662,5.84850921832171,-26.77337148978546,-11.604631954734472
1443543916.0,-147230286.15126988,-24691500.0674183,-10702652.810665457,5.848515018264587,-26.773370493878733,-11.604631521665867
1443543917.0,-147230280.3056545,-24691526.841287557,-10702664.415513864,5.8485208182072235,-26.773369497971,-11.604631088596836
1443543918.0,-147230274.46003333,-24691553.61515582,-10702676.020361833,5.84852661814962,-26.77336850206225,-11.60463065552737
1443543919.0,-147230268.61440635,-24691580.389023088,-10702687.625209376,5.848532418091782,-26.7733675061525,-11.60463022245748
1443543920.0,-147230262.7687735,-24691607.16288936,-10702699.230056483,5.848538218033703,-26.773366510241733,-11.604629789387158
1443543921.0,-147230256.92313492,-24691633.936754636,-10702710.83490316,5.848544017975387,-26.77336551432996,-11.604629356316403
1443543922.0,-147230251.07749054,-24691660.710618924,-10702722.439749403,5.84854981791683,-26.773364518417182,-11.604628923245224
1443543923.0,-147230245.2318403,-24691687.484482214,-10702734.044595208,5.848555617858037,-26.773363522503388,-11.604628490173614
1443543924.0,-147230239.38618433,-24691714.258344494,-10702745.649440585,5.848561417799004,-26.773362526588592,-11.604628057101571
1443543925.0,-147230233.54052255,-24691741.032205798,-10702757.25428553,5.848567217739734,-26.773361530672776,-11.604627624029105
1443543926.0,-147230227.69485494,-24691767.8060661,-10702768.85913004,5.848573017680222,-26.773360534755955,-11.604627190956204
1443543927.0,-147230221.84918153,-24691794.579925403,-10702780.463974115,5.848578817620474,-26.77335953883813,-11.604626757882874
1443543928.0,-147230216.0035023,-24691821.353783708,-10702792.068817759,5.848584617560487,-26.773358542919286,-11.604626324809114
1443543929.0,-147230210.15781733,-24691848.12764103,-10702803.673660973,5.848590417500262,-26.77335754699943,-11.604625891734928
1443543930.0,-147230204.31212652,-24691874.90149735,-10702815.278503748,5.848596217439797,-26.773356551078574,-11.604625458660312
1443543931.0,-147230198.46642995,-24691901.675352674,-10702826.8833461,5.848602017379096,-26.77335555515671,-11.604625025585266
1443543932.0,-147230192.62072754,-24691928.449207,-10702838.488188012,5.848607817318154,-26.773354559233827,-11.60462459250979
1443543933.0,-147230186.77501935,-24691955.22306034,-10702850.093029493,5.848613617256974,-26.773353563309943,-11.604624159433882
1443543934.0,-147230180.92930534,-24691981.99691267,-10702861.697870536,5.848619417195556,-26.773352567385043,-11.60462372635755
1443543935.0,-147230175.08358553,-24692008.770764004,-10702873.302711152,5.8486252171338995,-26.773351571459134,-11.604623293280783
1443543936.0,-147230169.23785996,-24692035.544614367,-10702884.907551337,5.848631017072005,-26.77335057553222,-11.604622860203591
1443543937.0,-147230163.39212853,-24692062.318463713,-10702896.51239108,5.848636817009871,-26.773349579604293,-11.604622427125967
1443543938.0,-147230157.5463913,-24692089.092312064,-10702908.117230399,5.848642616947499,-26.773348583675354,-11.604621994047912
1443543939.0,-147230151.70064837,-24692115.86615943,-10702919.722069282,5.848648416884888,-26.773347587745416,-11.60462156096943
1443543940.0,-147230145.85489956,-24692142.640005793,-10702931.326907733,5.84865421682204,-26.773346591814462,-11.604621127890521
1443543941.0,-147230140.00914496,-24692169.413851164,-10702942.93174575,5.848660016758951,-26.773345595882496,-11.604620694811178
1443543942.0,-147230134.16338453,-24692196.187695533,-10702954.536583332,5.848665816695626,-26.77334459994952,-11.604620261731407
1443543943.0,-147230128.31761834,-24692222.96153891,-10702966.141420485,5.8486716166320605,-26.773343604015537,-11.604619828651206
1443543944.0,-147230122.47184637,-24692249.735381294,-10702977.746257203,5.848677416568256,-26.773342608080547,-11.604619395570577
1443543945.0,-147230116.62606856,-24692276.509222683,-10702989.35109349,5.848683216504214,-26.77334161214454,-11.60461896248952
1443543946.0,-147230110.78028494,-24692303.283063076,-10703000.95592934,5.848689016439935,-26.77334061620753,-11.604618529408029
1443543947.0,-147230104.93449557,-24692330.056902476,-10703012.560764764,5.848694816375414,-26.773339620269507,-11.604618096326108
1443543948.0,-147230099.08870032,-24692356.830740873,-10703024.16559975,5.848700616310657,-26.773338624330474,-11.604617663243763
